time_s,baseline_g,auto_g,saved_g,saved_pct,alpha
13284000.0,3616.3,2185.7,1430.61,39.56,0.5
13287600.0,1632.09,554.32,1077.77,66.04,0.4
13291200.0,3878.88,1206.45,2672.43,68.9,0.6
13294800.0,9509.39,889.74,8619.65,90.64,0.4
13298400.0,902.07,48.9,853.17,94.58,0.4
13302000.0,1262.73,773.05,489.68,38.78,0.6
13305600.0,4033.6,1432.68,2600.93,64.48,0.4
13309200.0,1081.81,186.54,895.27,82.76,0.4
13312800.0,752.72,105.53,647.19,85.98,0.4
13316400.0,1445.23,572.03,873.2,60.42,0.5
13320000.0,1356.65,1178.08,178.58,13.16,0.5
13323600.0,884.7,53.25,831.45,93.98,0.5
13327200.0,1200.96,589.64,611.31,50.9,0.5
13330800.0,2935.25,2586.03,349.23,11.9,0.5
13334400.0,2809.3,1342.39,1466.91,52.22,0.6
13338000.0,4444.43,1922.0,2522.42,56.75,0.6
13341600.0,6738.55,2089.75,4648.8,68.99,0.5
13345200.0,2781.06,944.86,1836.2,66.03,0.7
13348800.0,89.16,74.73,14.43,16.19,0.3
13352400.0,627.19,518.8,108.39,17.28,0.4
13356000.0,821.27,270.02,551.26,67.12,0.5
13359600.0,2364.41,693.12,1671.29,70.69,0.6
13363200.0,2782.44,829.62,1952.82,70.18,0.5
13366800.0,4437.66,465.51,3972.14,89.51,0.6
13370400.0,3729.77,2038.46,1691.31,45.35,0.5
13374000.0,3124.94,676.74,2448.2,78.34,0.4
13377600.0,7703.13,2359.9,5343.22,69.36,0.4
13381200.0,1885.1,373.61,1511.5,80.18,0.5
13384800.0,2990.4,1553.45,1436.96,48.05,0.6
13388400.0,6793.25,3123.2,3670.04,54.02,0.5
13392000.0,670.22,14.87,655.34,97.78,0.4
13395600.0,2676.1,771.33,1904.77,71.18,0.3
13399200.0,2802.67,1899.12,903.56,32.24,0.7
13402800.0,1242.49,286.78,955.71,76.92,0.4
13406400.0,2570.52,1198.77,1371.75,53.36,0.6
13410000.0,5313.27,3503.01,1810.26,34.07,0.5
13413600.0,1191.04,1169.3,21.74,1.83,0.5
13417200.0,3590.29,1812.05,1778.24,49.53,0.7
13420800.0,957.82,176.41,781.41,81.58,0.8
13424400.0,3976.66,2003.03,1973.63,49.63,0.5
13428000.0,4592.51,1979.8,2612.71,56.89,0.4
13431600.0,931.99,469.18,462.82,49.66,0.4
13435200.0,1262.19,647.55,614.64,48.7,0.6
13438800.0,3071.05,602.91,2468.14,80.37,0.6
13442400.0,1506.01,249.02,1256.99,83.47,0.6
13446000.0,2244.71,736.52,1508.19,67.19,0.4
13449600.0,4213.73,1329.01,2884.73,68.46,0.5
13453200.0,720.64,70.63,650.01,90.2,0.4
13456800.0,6852.55,2034.06,4818.5,70.32,0.4
13460400.0,4231.19,387.69,3843.51,90.84,0.5
13464000.0,5961.79,962.4,4999.4,83.86,0.4
13467600.0,4409.91,3047.22,1362.69,30.9,0.4
13471200.0,2656.89,851.3,1805.58,67.96,0.5
13474800.0,1975.75,842.51,1133.24,57.36,0.6
13478400.0,414.37,190.26,224.12,54.09,0.2
13482000.0,992.49,677.78,314.71,31.71,0.5
13485600.0,1352.31,769.32,582.99,43.11,0.5
13489200.0,742.85,531.56,211.29,28.44,0.2
13492800.0,2703.98,1962.34,741.65,27.43,0.6
13496400.0,2076.72,904.6,1172.12,56.44,0.7
13500000.0,1524.27,629.47,894.8,58.7,0.5
13503600.0,6038.46,448.69,5589.76,92.57,0.6
13507200.0,3028.06,547.12,2480.95,81.93,0.6
13510800.0,3544.51,1272.18,2272.33,64.11,0.5
13514400.0,2158.12,975.43,1182.69,54.8,0.5
13518000.0,1271.6,1138.17,133.43,10.49,0.5
13521600.0,1242.82,658.57,584.25,47.01,0.5
13525200.0,1526.6,862.08,664.51,43.53,0.6
13528800.0,3957.41,743.64,3213.76,81.21,0.6
13532400.0,2290.18,523.72,1766.46,77.13,0.5
13536000.0,2045.46,115.71,1929.75,94.34,0.4
13539600.0,6605.33,799.14,5806.19,87.9,0.4
13543200.0,8952.32,1086.61,7865.71,87.86,0.4
13546800.0,6001.46,1283.23,4718.22,78.62,0.5
13550400.0,1998.63,539.71,1458.92,73.0,0.4
13554000.0,10591.04,1720.19,8870.85,83.76,0.5
13557600.0,257.67,48.83,208.84,81.05,0.5
13561200.0,1146.29,485.37,660.92,57.66,0.4
13564800.0,1985.97,440.86,1545.11,77.8,0.4
13568400.0,4674.53,2482.63,2191.89,46.89,0.5
13572000.0,237.63,237.63,0.0,0.0,0.0
13575600.0,1365.04,359.05,1005.99,73.7,0.2
13579200.0,1829.17,515.0,1314.16,71.84,0.5
13582800.0,3039.26,1947.0,1092.26,35.94,0.5
13586400.0,1285.99,272.83,1013.16,78.78,0.9
13590000.0,5683.07,2509.7,3173.38,55.84,0.4
13593600.0,1206.01,883.57,322.43,26.74,0.5
13597200.0,3196.19,1475.82,1720.37,53.83,0.6
13600800.0,4790.35,1287.11,3503.24,73.13,0.5
13604400.0,1194.17,555.24,638.92,53.5,0.3
13608000.0,2515.16,567.65,1947.51,77.43,0.6
13611600.0,3091.86,1723.27,1368.59,44.26,0.5
13615200.0,1908.26,146.27,1761.99,92.33,0.4
13618800.0,4167.63,1366.95,2800.68,67.2,0.5
13622400.0,4313.54,690.71,3622.83,83.99,0.7
13626000.0,8337.0,3406.74,4930.26,59.14,0.6
13629600.0,542.04,69.49,472.56,87.18,0.5
13633200.0,1027.97,216.82,811.15,78.91,0.6
13636800.0,7306.57,3538.32,3768.25,51.57,0.4
13640400.0,922.87,224.24,698.64,75.7,0.4
13644000.0,1796.04,587.39,1208.66,67.3,0.4
13647600.0,3568.51,1952.64,1615.87,45.28,0.6
13651200.0,2448.54,870.43,1578.11,64.45,0.3
13654800.0,1667.31,1123.86,543.45,32.59,0.7
13658400.0,2562.92,2143.77,419.16,16.35,0.6
13662000.0,2944.99,741.05,2203.94,74.84,0.5
13665600.0,1259.16,630.61,628.55,49.92,0.4
13669200.0,4932.69,2441.01,2491.68,50.51,0.7
13672800.0,3089.06,1555.58,1533.48,49.64,0.7
13676400.0,8853.94,2439.23,6414.71,72.45,0.4
13680000.0,2012.09,1763.25,248.84,12.37,0.6
13683600.0,4672.35,3623.2,1049.15,22.45,0.4
13687200.0,1725.93,1475.27,250.66,14.52,0.3
13690800.0,3407.23,1352.72,2054.51,60.3,0.5
13694400.0,3321.8,384.9,2936.9,88.41,0.4
13698000.0,1087.77,352.91,734.85,67.56,0.4
13701600.0,1835.32,464.99,1370.33,74.66,0.5
13705200.0,2937.26,450.3,2486.96,84.67,0.6
13708800.0,2678.73,1647.17,1031.56,38.51,0.4
13712400.0,9561.96,3358.81,6203.15,64.87,0.6
13716000.0,5602.71,2237.56,3365.16,60.06,0.6
13719600.0,4878.6,1849.19,3029.41,62.1,0.5
13723200.0,3291.74,570.75,2720.99,82.66,0.4
13726800.0,1219.09,193.79,1025.31,84.1,0.5
13730400.0,5002.69,188.62,4814.07,96.23,0.4
13734000.0,2026.13,909.32,1116.81,55.12,0.6
13737600.0,5577.06,1237.26,4339.8,77.82,0.5
13741200.0,1033.12,733.35,299.77,29.02,0.5
13744800.0,2752.3,1160.89,1591.41,57.82,0.5
13748400.0,1921.15,1251.24,669.91,34.87,0.7
13752000.0,5762.3,2950.61,2811.7,48.79,0.7
13755600.0,1652.63,1172.73,479.91,29.04,0.7
13759200.0,1820.2,531.33,1288.86,70.81,0.4
13762800.0,4322.27,1737.01,2585.26,59.81,0.5
13766400.0,2711.9,1856.95,854.95,31.53,0.6
13770000.0,3121.63,872.43,2249.2,72.05,0.5
13773600.0,2024.86,749.84,1275.02,62.97,0.5
13777200.0,803.49,701.33,102.16,12.71,0.5
13780800.0,1404.91,447.45,957.47,68.15,0.5
13784400.0,4467.07,757.75,3709.32,83.04,0.6
13788000.0,2811.57,462.73,2348.85,83.54,0.6
13791600.0,2706.22,765.39,1940.82,71.72,0.5
13795200.0,5989.25,1849.51,4139.74,69.12,0.6
13798800.0,6217.39,1267.1,4950.29,79.62,0.4
13802400.0,1687.49,388.69,1298.81,76.97,0.4
13806000.0,7516.73,2359.69,5157.04,68.61,0.6
13809600.0,5487.2,1342.16,4145.04,75.54,0.4
13813200.0,2288.97,1458.85,830.12,36.27,0.6
13816800.0,1633.35,492.31,1141.03,69.86,0.4
13820400.0,5142.7,2162.54,2980.16,57.95,0.6
13824000.0,2427.65,495.79,1931.86,79.58,0.4
13827600.0,1815.07,872.35,942.71,51.94,0.7
13831200.0,525.21,159.57,365.64,69.62,0.5
13834800.0,2020.97,806.44,1214.54,60.1,0.4
13838400.0,46.26,46.26,0.0,0.0,0.0
13842000.0,2162.9,1463.68,699.22,32.33,0.3
13845600.0,2432.72,1330.66,1102.06,45.3,0.5
13849200.0,6596.95,2875.87,3721.08,56.41,0.5
13852800.0,4736.48,1693.77,3042.71,64.24,0.6
13856400.0,3885.94,1466.88,2419.06,62.25,0.4
13860000.0,4227.29,1044.02,3183.28,75.3,0.5
13863600.0,4646.58,1673.89,2972.69,63.98,0.4
13867200.0,3931.54,1964.19,1967.35,50.04,0.5
13870800.0,3537.41,1492.68,2044.73,57.8,0.4
13874400.0,4014.94,430.06,3584.88,89.29,0.5
13878000.0,3629.29,741.92,2887.37,79.56,0.6
13881600.0,3587.08,1239.98,2347.09,65.43,0.7
13885200.0,2444.34,1491.13,953.21,39.0,0.4
13888800.0,8513.51,3299.2,5214.31,61.25,0.5
13892400.0,5819.01,2669.66,3149.35,54.12,0.7
13896000.0,2261.93,45.57,2216.36,97.99,0.5
13899600.0,890.84,382.44,508.4,57.07,0.3
13903200.0,1196.45,507.11,689.34,57.62,0.3
13906800.0,4061.68,1967.67,2094.01,51.56,0.5
13910400.0,2148.72,672.37,1476.35,68.71,0.4
13914000.0,2445.2,1057.76,1387.44,56.74,0.7
13917600.0,1368.07,916.98,451.09,32.97,0.5
13921200.0,554.13,300.87,253.25,45.7,0.5
13924800.0,1293.85,652.86,641.0,49.54,0.5
13928400.0,149.1,62.0,87.1,58.42,0.4
13932000.0,1244.2,673.64,570.56,45.86,0.6
13935600.0,3948.68,527.05,3421.63,86.65,0.7
13939200.0,7076.23,2564.12,4512.11,63.76,0.5
13942800.0,3146.95,1484.9,1662.05,52.81,0.7
13946400.0,1861.94,966.4,895.54,48.1,0.4
13950000.0,1364.46,453.09,911.37,66.79,0.5
13953600.0,1527.46,507.92,1019.54,66.75,0.5
13957200.0,795.25,405.5,389.75,49.01,0.6
13960800.0,2709.04,1185.68,1523.36,56.23,0.5
13964400.0,1460.18,367.35,1092.84,74.84,0.4
13968000.0,3630.91,347.14,3283.78,90.44,0.5
13971600.0,3170.82,253.19,2917.63,92.02,0.5
13975200.0,1894.06,724.38,1169.68,61.76,0.4
13978800.0,1114.71,78.82,1035.89,92.93,0.5
13982400.0,3180.4,1190.19,1990.22,62.58,0.4
13986000.0,3209.35,1381.81,1827.55,56.94,0.4
13989600.0,4810.33,111.13,4699.2,97.69,0.4
13993200.0,1640.25,682.22,958.03,58.41,0.3
13996800.0,3111.31,811.79,2299.52,73.91,0.6
14000400.0,3660.36,2047.72,1612.64,44.06,0.5
14004000.0,1475.13,1330.32,144.81,9.82,0.8
14007600.0,277.79,27.11,250.68,90.24,0.5
14011200.0,4286.85,1421.76,2865.08,66.83,0.3
14014800.0,3271.79,664.32,2607.47,79.7,0.5
14018400.0,2021.07,556.13,1464.94,72.48,0.5
14022000.0,5182.76,2602.04,2580.72,49.79,0.3
14025600.0,6194.88,4321.86,1873.02,30.23,0.5
14029200.0,240.6,7.18,233.42,97.01,0.8
14032800.0,4997.73,2028.34,2969.38,59.41,0.6
14036400.0,2156.14,959.14,1197.0,55.52,0.5
14040000.0,1905.88,871.49,1034.39,54.27,0.5
14043600.0,2786.31,218.98,2567.33,92.14,0.6
14047200.0,2953.92,379.79,2574.13,87.14,0.7
14050800.0,4102.56,2314.9,1787.66,43.57,0.3
14054400.0,3370.93,884.3,2486.63,73.77,0.6
14058000.0,7154.64,1760.04,5394.6,75.4,0.7
14061600.0,4129.6,376.64,3752.96,90.88,0.7
14065200.0,7590.33,1317.34,6272.98,82.64,0.4
14068800.0,3629.73,1175.88,2453.85,67.6,0.5
14072400.0,967.05,326.45,640.6,66.24,0.4
14076000.0,8264.11,2456.49,5807.62,70.28,0.6
14079600.0,743.45,178.91,564.54,75.94,0.2
14083200.0,3379.43,1299.6,2079.83,61.54,0.5
14086800.0,3405.69,1282.28,2123.4,62.35,0.6
14090400.0,1121.67,720.91,400.76,35.73,0.4
14094000.0,2927.19,1243.38,1683.81,57.52,0.6
14097600.0,1855.02,803.32,1051.7,56.7,0.4
14101200.0,1801.05,549.75,1251.3,69.48,0.5
14104800.0,1860.62,1304.95,555.67,29.86,0.5
14108400.0,2822.74,1350.97,1471.77,52.14,0.6
14112000.0,1759.7,309.92,1449.78,82.39,0.4
14115600.0,3529.35,1158.97,2370.39,67.16,0.6
14119200.0,3573.74,1690.75,1882.99,52.69,0.5
14122800.0,2086.23,927.09,1159.14,55.56,0.5
14126400.0,3464.24,662.36,2801.88,80.88,0.6
14130000.0,220.69,146.25,74.44,33.73,0.7
14133600.0,2627.8,406.35,2221.45,84.54,0.5
14137200.0,2653.22,214.21,2439.01,91.93,0.6
14140800.0,3004.43,269.14,2735.29,91.04,0.5
14144400.0,4119.19,824.91,3294.28,79.97,0.7
14148000.0,938.49,242.2,696.29,74.19,0.3
14151600.0,2292.84,143.12,2149.73,93.76,0.4
14155200.0,113.77,21.53,92.24,81.08,0.4
14158800.0,212.08,55.71,156.37,73.73,0.3
14162400.0,3501.29,1172.43,2328.87,66.51,0.4
14166000.0,6658.55,2164.06,4494.49,67.5,0.4
14169600.0,2611.89,127.23,2484.67,95.13,0.4
14173200.0,1769.73,325.12,1444.6,81.63,0.4
14176800.0,1399.06,872.68,526.38,37.62,0.4
14180400.0,3507.0,2016.44,1490.56,42.5,0.8
14184000.0,4082.02,2164.23,1917.8,46.98,0.7
14187600.0,2920.8,1578.4,1342.41,45.96,0.4
14191200.0,2912.91,1635.75,1277.16,43.84,0.6
14194800.0,3488.4,709.08,2779.33,79.67,0.5
14198400.0,1653.29,397.35,1255.94,75.97,0.6
14202000.0,2100.1,991.52,1108.58,52.79,0.5
14205600.0,3760.33,1525.92,2234.41,59.42,0.6
14209200.0,1113.37,450.91,662.45,59.5,0.7
14212800.0,3994.26,1737.15,2257.11,56.51,0.5
14216400.0,2829.52,342.86,2486.66,87.88,0.7
14220000.0,876.66,412.69,463.98,52.93,0.5
14223600.0,2636.1,461.3,2174.81,82.5,0.5
14227200.0,4732.81,701.86,4030.94,85.17,0.4
14230800.0,4064.17,1523.65,2540.53,62.51,0.4
14234400.0,5661.31,580.91,5080.4,89.74,0.6
14238000.0,3692.87,646.52,3046.35,82.49,0.7
14241600.0,3690.4,1997.81,1692.59,45.86,0.7
14245200.0,1597.8,78.99,1518.81,95.06,0.5
14248800.0,5424.59,4112.38,1312.21,24.19,0.5
14252400.0,2701.84,2313.37,388.47,14.38,0.2
14256000.0,3669.61,1382.5,2287.11,62.33,0.5
14259600.0,1461.71,128.92,1332.79,91.18,0.5
14263200.0,665.03,113.4,551.63,82.95,0.2
14266800.0,543.02,59.85,483.16,88.98,0.2
14270400.0,4113.93,2408.81,1705.12,41.45,0.5
14274000.0,688.57,40.83,647.74,94.07,0.7
14277600.0,4852.48,694.69,4157.79,85.68,0.5
14281200.0,2511.44,1769.27,742.17,29.55,0.7
14284800.0,1059.77,65.26,994.51,93.84,0.8
14288400.0,4638.54,2102.1,2536.44,54.68,0.6
14292000.0,2721.13,884.66,1836.47,67.49,0.6
14295600.0,1220.62,693.17,527.45,43.21,0.5
14299200.0,947.9,375.77,572.13,60.36,0.6
14302800.0,2421.02,338.95,2082.07,86.0,0.6
14306400.0,3104.04,257.16,2846.88,91.72,0.6
14310000.0,2586.02,189.9,2396.12,92.66,0.7
14313600.0,2275.5,138.24,2137.26,93.92,0.7
14317200.0,3077.94,116.04,2961.9,96.23,0.7
14320800.0,1979.38,259.1,1720.27,86.91,0.7
14324400.0,2459.09,696.92,1762.17,71.66,0.6
14328000.0,2874.44,779.29,2095.15,72.89,0.4
14331600.0,7357.22,1375.34,5981.89,81.31,0.4
14335200.0,726.63,300.0,426.63,58.71,0.3
14338800.0,1806.58,632.2,1174.38,65.01,0.6
14342400.0,5214.98,2380.32,2834.67,54.36,0.5
14346000.0,1649.72,484.65,1165.06,70.62,0.4
14349600.0,1031.7,58.99,972.71,94.28,0.5
14353200.0,791.19,43.94,747.25,94.45,0.1
14356800.0,1845.96,808.26,1037.7,56.21,0.4
14360400.0,2157.99,1479.18,678.81,31.46,0.5
14364000.0,8953.33,2976.98,5976.35,66.75,0.4
14367600.0,4382.86,1692.04,2690.81,61.39,0.4
14371200.0,2443.89,1409.8,1034.09,42.31,0.5
14374800.0,4955.59,3269.88,1685.71,34.02,0.5
14378400.0,2973.7,1506.02,1467.68,49.36,0.6
14382000.0,5626.99,2725.09,2901.9,51.57,0.5
14385600.0,2976.13,791.96,2184.17,73.39,0.5
14389200.0,3002.86,1019.97,1982.89,66.03,0.5
14392800.0,5494.6,1835.07,3659.53,66.6,0.6
14396400.0,1391.55,179.09,1212.46,87.13,0.5
14400000.0,2084.24,663.2,1421.04,68.18,0.7
14403600.0,5302.76,2003.9,3298.86,62.21,0.5
14407200.0,3892.97,364.49,3528.47,90.64,0.4
14410800.0,2114.23,169.98,1944.25,91.96,0.5
14414400.0,4308.3,2390.92,1917.38,44.5,0.7
14418000.0,839.47,25.67,813.8,96.94,0.4
14421600.0,1346.15,122.5,1223.65,90.9,0.1
14425200.0,2926.14,1023.14,1903.0,65.03,0.5
14428800.0,3087.22,741.4,2345.83,75.98,0.6
14432400.0,1043.63,384.41,659.22,63.17,0.6
14436000.0,5821.15,1984.18,3836.97,65.91,0.4
14439600.0,3881.39,1121.53,2759.86,71.11,0.4
14443200.0,1425.02,402.73,1022.29,71.74,0.6
14446800.0,4104.43,3172.86,931.57,22.7,0.5
14450400.0,986.22,279.55,706.67,71.65,0.5
14454000.0,3051.18,961.53,2089.65,68.49,0.5
14457600.0,3571.43,1705.73,1865.7,52.24,0.8
14461200.0,3962.38,2216.76,1745.62,44.05,0.8
14464800.0,2914.77,804.09,2110.68,72.41,0.8
14468400.0,1522.02,432.29,1089.73,71.6,0.7
14472000.0,7.57,7.57,0.0,0.0,0.0
14475600.0,49.59,3.03,46.56,93.9,0.9
14479200.0,1119.3,137.86,981.44,87.68,0.5
14482800.0,3637.27,1290.95,2346.32,64.51,0.5
14486400.0,9820.57,4435.77,5384.8,54.83,0.4
14490000.0,4215.34,496.03,3719.31,88.23,0.6
14493600.0,7268.2,2151.35,5116.85,70.4,0.5
14497200.0,4762.05,3412.42,1349.63,28.34,0.6
14500800.0,3223.32,852.36,2370.97,73.56,0.6
14504400.0,6405.26,2447.86,3957.4,61.78,0.4
14508000.0,1801.53,785.39,1016.13,56.4,0.4
14511600.0,3364.96,814.61,2550.35,75.79,0.7
14515200.0,2554.15,1099.84,1454.31,56.94,0.6
14518800.0,5143.32,3104.89,2038.43,39.63,0.6
14522400.0,2370.66,90.85,2279.82,96.17,0.5
14526000.0,3766.56,2648.34,1118.22,29.69,0.6
14529600.0,854.27,467.32,386.96,45.3,0.7
14533200.0,4474.17,2282.18,2192.0,48.99,0.5
14536800.0,905.11,515.89,389.22,43.0,0.4
14540400.0,4980.19,3674.35,1305.84,26.22,0.5
14544000.0,8258.08,3526.78,4731.31,57.29,0.5
14547600.0,2544.64,1016.68,1527.96,60.05,0.6
14551200.0,5445.72,1399.58,4046.14,74.3,0.6
14554800.0,2185.75,1222.94,962.81,44.05,0.6
14558400.0,2381.03,1346.17,1034.86,43.46,0.8
14562000.0,4226.22,1354.11,2872.1,67.96,0.5
14565600.0,6304.83,2757.37,3547.46,56.27,0.6
14569200.0,7266.54,2194.44,5072.1,69.8,0.4
14572800.0,3333.34,631.71,2701.63,81.05,0.5
14576400.0,4993.43,875.37,4118.06,82.47,0.8
14580000.0,3544.88,1181.07,2363.82,66.68,0.4
14583600.0,1676.44,1029.39,647.04,38.6,0.4
14587200.0,1924.06,695.67,1228.38,63.84,0.3
14590800.0,1299.28,215.92,1083.36,83.38,0.5
14594400.0,3781.05,384.92,3396.13,89.82,0.4
14598000.0,3229.45,1095.1,2134.35,66.09,0.1
14601600.0,2823.63,1758.78,1064.86,37.71,0.6
14605200.0,4349.93,1425.84,2924.09,67.22,0.7
14608800.0,2295.42,2388.98,-93.55,-4.08,0.0
14612400.0,1564.1,786.45,777.66,49.72,0.6
14616000.0,1030.48,612.42,418.06,40.57,0.4
14619600.0,1487.44,542.81,944.63,63.51,0.5
14623200.0,3666.63,1435.23,2231.39,60.86,0.5
14626800.0,1485.7,656.25,829.45,55.83,0.5
14630400.0,2570.33,426.71,2143.62,83.4,0.5
14634000.0,5796.97,2056.78,3740.19,64.52,0.5
14637600.0,1133.42,37.07,1096.34,96.73,0.7
14641200.0,616.33,425.02,191.31,31.04,0.5
14644800.0,1646.14,813.81,832.32,50.56,0.4
14648400.0,3985.23,878.6,3106.63,77.95,0.6
14652000.0,2423.86,901.15,1522.71,62.82,0.6
14655600.0,3355.42,243.32,3112.1,92.75,0.4
14659200.0,5824.71,1817.72,4006.99,68.79,0.5
14662800.0,2052.73,268.39,1784.34,86.93,0.6
14666400.0,4825.98,3177.53,1648.44,34.16,0.5
14670000.0,4105.03,2091.31,2013.72,49.05,0.7
14673600.0,5216.65,854.91,4361.74,83.61,0.4
14677200.0,1694.38,297.61,1396.76,82.44,0.5
14680800.0,3552.31,955.66,2596.65,73.1,0.4
14684400.0,5973.78,2967.39,3006.39,50.33,0.5
14688000.0,1114.46,435.56,678.9,60.92,0.4
14691600.0,3772.23,933.35,2838.88,75.26,0.4
14695200.0,1868.53,191.56,1676.97,89.75,0.3
14698800.0,864.11,33.12,830.99,96.17,0.1
14702400.0,1058.24,589.55,468.69,44.29,0.6
14706000.0,2532.7,582.73,1949.97,76.99,0.5
14709600.0,2285.95,1459.6,826.35,36.15,0.5
14713200.0,4356.68,2771.88,1584.81,36.38,0.4
14716800.0,6670.52,2350.72,4319.8,64.76,0.5
14720400.0,2780.34,1719.49,1060.85,38.16,0.4
14724000.0,2408.49,625.42,1783.07,74.03,0.4
14727600.0,1906.95,1554.23,352.72,18.5,0.5
14731200.0,161.36,143.83,17.52,10.86,0.3
14734800.0,2124.3,376.41,1747.89,82.28,0.5
14738400.0,996.58,98.89,897.69,90.08,0.5
14742000.0,1454.74,288.03,1166.71,80.2,0.4
14745600.0,3845.17,418.99,3426.18,89.1,0.5
14749200.0,6972.35,2285.69,4686.66,67.22,0.6
14752800.0,3601.05,1807.9,1793.15,49.8,0.4
14756400.0,2248.69,1188.95,1059.73,47.13,0.3
14760000.0,7651.68,4284.36,3367.33,44.01,0.4
14763600.0,4532.47,2263.04,2269.43,50.07,0.5
14767200.0,3576.96,1886.5,1690.46,47.26,0.8
14770800.0,5786.03,2491.7,3294.33,56.94,0.1
14774400.0,6325.97,4470.09,1855.88,29.34,0.6
14778000.0,1935.15,339.16,1595.99,82.47,0.4
14781600.0,1567.17,447.29,1119.88,71.46,0.4
14785200.0,4037.36,1643.67,2393.69,59.29,0.4
14788800.0,3261.85,2021.32,1240.53,38.03,0.6
14792400.0,6090.91,2580.35,3510.56,57.64,0.5
14796000.0,3665.26,1943.99,1721.27,46.96,0.4
14799600.0,1990.31,951.81,1038.49,52.18,0.5
14803200.0,1058.92,681.15,377.77,35.68,0.6
14806800.0,1335.3,592.67,742.63,55.62,0.5
14810400.0,793.5,592.47,201.03,25.33,0.5
14814000.0,684.29,59.19,625.1,91.35,0.8
14817600.0,1159.7,140.1,1019.6,87.92,0.4
14821200.0,896.23,221.06,675.17,75.33,0.5
14824800.0,585.52,73.55,511.97,87.44,0.5
14828400.0,1701.91,114.96,1586.95,93.25,0.5
14832000.0,2603.23,253.9,2349.34,90.25,0.5
14835600.0,3064.47,704.04,2360.43,77.03,0.4
14839200.0,3890.45,1080.11,2810.34,72.24,0.4
14842800.0,3389.86,1724.25,1665.61,49.13,0.4
14846400.0,8364.57,2031.98,6332.6,75.71,0.6
14850000.0,659.18,97.63,561.54,85.19,0.4
14853600.0,3230.58,408.8,2821.78,87.35,0.5
14857200.0,5169.97,1151.22,4018.76,77.73,0.6
14860800.0,4464.06,1057.44,3406.62,76.31,0.4
14864400.0,2366.4,1160.98,1205.41,50.94,0.5
14868000.0,2846.1,2395.07,451.03,15.85,0.4
14871600.0,4460.22,2441.4,2018.82,45.26,0.5
14875200.0,1927.58,1348.06,579.51,30.06,0.4
14878800.0,2300.25,1096.73,1203.52,52.32,0.4
14882400.0,3218.97,1344.88,1874.08,58.22,0.5
14886000.0,1877.36,1048.23,829.13,44.16,0.4
14889600.0,6020.37,2981.56,3038.81,50.48,0.5
14893200.0,3424.0,1512.86,1911.14,55.82,0.6
14896800.0,2098.16,858.69,1239.47,59.07,0.6
14900400.0,3215.06,1355.73,1859.33,57.83,0.5
14904000.0,179.57,46.31,133.26,74.21,0.5
14907600.0,1097.71,308.75,788.96,71.87,0.7
14911200.0,2081.35,177.32,1904.03,91.48,0.5
14914800.0,1793.6,81.94,1711.65,95.43,0.4
14918400.0,6934.02,2730.08,4203.94,60.63,0.5
14922000.0,5325.82,449.02,4876.8,91.57,0.6
14925600.0,3877.17,456.09,3421.08,88.24,0.4
14929200.0,7265.76,2484.94,4780.82,65.8,0.4
14932800.0,4649.37,1956.24,2693.13,57.92,0.5
14936400.0,330.5,46.59,283.9,85.9,0.2
14940000.0,651.61,340.35,311.25,47.77,0.2
14943600.0,632.57,37.99,594.58,93.99,0.4
14947200.0,593.31,68.11,525.2,88.52,0.5
14950800.0,3464.62,2382.24,1082.38,31.24,0.5
14954400.0,1211.63,315.29,896.34,73.98,0.4
14958000.0,3729.16,2151.95,1577.22,42.29,0.6
14961600.0,2551.59,1342.26,1209.33,47.4,0.6
14965200.0,551.59,186.32,365.27,66.22,0.4
14968800.0,1309.42,419.74,889.68,67.94,0.5
14972400.0,8322.38,4496.11,3826.27,45.98,0.4
14976000.0,1871.08,998.51,872.57,46.63,0.5
14979600.0,2753.9,1603.43,1150.47,41.78,0.5
14983200.0,1069.53,293.32,776.21,72.57,0.4
14986800.0,162.94,53.73,109.22,67.03,0.6
14990400.0,1216.75,536.73,680.02,55.89,0.6
14994000.0,4040.12,1313.09,2727.03,67.5,0.5
14997600.0,4362.06,1151.92,3210.13,73.59,0.4
15001200.0,2599.66,934.39,1665.27,64.06,0.5
15004800.0,2799.42,223.5,2575.93,92.02,0.5
15008400.0,2727.66,1378.22,1349.45,49.47,0.4
15012000.0,5546.59,2350.28,3196.31,57.63,0.4
15015600.0,3668.57,780.2,2888.36,78.73,0.6
15019200.0,1609.47,343.63,1265.85,78.65,0.4
15022800.0,7139.25,3848.81,3290.44,46.09,0.7
15026400.0,5015.17,1572.2,3442.97,68.65,0.5
15030000.0,4308.73,1624.9,2683.83,62.29,0.5
15033600.0,2659.94,1604.99,1054.95,39.66,0.9
15037200.0,3560.22,1065.42,2494.8,70.07,0.4
15040800.0,197.32,91.83,105.49,53.46,0.6
15044400.0,503.76,21.95,481.81,95.64,0.5
15048000.0,1051.35,473.83,577.52,54.93,0.2
15051600.0,5735.84,3228.34,2507.51,43.72,0.5
15055200.0,2528.97,700.89,1828.08,72.29,0.5
15058800.0,1992.64,606.2,1386.44,69.58,0.8
15062400.0,1986.83,1042.74,944.09,47.52,0.4
15066000.0,1437.79,711.87,725.92,50.49,0.6
15069600.0,2475.79,1368.0,1107.79,44.75,0.5
15073200.0,3258.09,1144.98,2113.12,64.86,0.7
