time_s,alpha,emission_g_per_h,run_US_West,run_US_Central,run_US_East,run_France,run_Germany,run_Korea,run_India,run_Japan
457200.0,0.0,8400.0,1,6,4,3,2,4,3,4
460800.0,0.0,8192.0,3,4,6,4,4,2,3,2
464400.0,0.0,8355.0,6,3,7,3,4,2,3,1
468000.0,0.0,6951.0,3,4,4,2,4,1,3,1
471600.0,0.0,5653.0,8,4,2,8,0,1,3,0
475200.0,0.0,8576.0,5,3,2,6,4,3,3,3
478800.0,0.0,8907.0,6,3,3,5,4,4,2,3
482400.0,0.0,7713.0,6,3,2,5,1,5,2,3
486000.0,0.0,11876.0,5,4,3,5,1,5,5,8
489600.0,0.0,16792.0,6,4,2,2,5,8,7,11
493200.0,0.0,10525.0,4,6,0,3,3,5,3,8
496800.0,0.0,11126.0,1,3,6,1,2,5,4,8
500400.0,0.0,10597.0,4,4,4,2,2,5,5,5
504000.0,0.0,10582.0,4,3,6,2,2,7,4,4
507600.0,0.0,8222.0,3,2,0,3,2,8,4,2
511200.0,0.0,10335.0,8,9,1,2,3,3,5,2
514800.0,0.0,8700.0,4,3,1,2,6,3,4,2
518400.0,0.0,9175.0,1,4,1,5,6,2,4,4
522000.0,0.0,7763.0,2,1,2,6,8,4,1,4
525600.0,0.0,5170.0,1,2,0,5,6,1,1,3
529200.0,0.0,9183.0,3,2,2,5,7,3,4,5
532800.0,0.0,10760.0,4,3,3,5,7,6,3,6
536400.0,0.0,10619.0,3,4,10,5,5,0,5,5
540000.0,0.0,9985.0,4,5,9,4,6,2,4,1
543600.0,0.0,9665.0,5,7,3,4,3,1,7,2
547200.0,0.0,7893.0,6,3,2,3,4,1,6,2
550800.0,0.0,8179.0,7,4,2,3,4,3,3,3
554400.0,0.0,7648.0,4,6,2,8,5,1,3,2
558000.0,0.0,7043.0,2,8,4,8,6,0,1,1
561600.0,0.0,7336.0,3,5,3,7,3,4,2,1
565200.0,0.0,8763.0,4,3,5,5,4,5,2,3
568800.0,0.0,6344.0,2,2,5,4,3,2,1,4
572400.0,0.0,6402.0,1,4,5,5,2,4,2,1
576000.0,0.0,6688.0,5,3,1,2,1,7,2,2
579600.0,0.0,8581.0,0,4,5,2,5,6,2,3
583200.0,0.0,9976.0,1,2,7,1,5,8,2,4
