time_s,emission_g_per_h,run_US_West,run_US_Central,run_US_East,run_France,run_Germany,run_Korea,run_India,run_Japan
288000.0,1982.4,2,1,0,6,0,0,0,2
288900.0,2377.6,1,2,1,6,0,0,0,2
289800.0,3033.8,3,2,1,8,0,0,0,2
290700.0,2723.0,2,1,1,4,0,1,0,2
291600.0,3068.6,2,1,2,5,0,1,0,2
292500.0,2737.8,2,1,1,6,0,2,0,1
293400.0,3226.5,4,1,1,6,0,2,0,1
294300.0,3064.4000000000005,3,2,0,7,0,2,0,1
295200.0,3111.3,3,2,0,6,0,2,0,1
296100.0,3117.4,3,2,0,7,0,2,0,1
297000.0,3181.5000000000005,3,4,1,5,0,0,0,1
297900.0,3436.0,4,4,0,8,1,0,0,1
298800.0,3870.9,3,4,0,6,0,1,0,2
299700.0,2218.6,2,3,0,6,0,0,0,1
300600.0,2996.8,2,4,0,5,0,1,0,1
301500.0,2981.8,2,4,0,4,0,1,0,1
302400.0,3324.2,2,5,0,5,0,0,0,2
303300.0,3949.2,2,4,0,5,0,1,0,3
304200.0,4775.0,3,5,1,6,0,1,0,3
305100.0,3301.2000000000003,5,3,0,7,0,0,0,2
306000.0,3059.4,5,2,0,6,0,0,0,2
306900.0,3994.0,6,3,1,7,0,0,0,2
307800.0,4020.2,6,2,2,8,0,0,0,2
308700.0,3586.2,5,1,0,7,0,2,0,2
309600.0,3850.3999999999996,5,1,0,8,1,2,0,2
310500.0,3289.7,6,1,0,6,0,2,0,1
311400.0,3863.2999999999997,6,1,1,5,0,3,0,1
312300.0,4366.3,5,1,2,6,0,3,0,2
313200.0,4110.0,4,2,0,5,0,5,0,1
314100.0,4423.4,4,2,0,6,0,6,0,1
315000.0,5052.4,4,2,1,7,0,7,0,1
315900.0,6171.0,4,2,2,7,0,8,0,2
316800.0,4971.6,3,2,0,5,0,7,0,2
317700.0,4043.8,3,1,1,4,0,6,0,1
318600.0,4335.6,3,1,2,5,0,6,0,1
319500.0,4001.8,2,1,1,4,0,5,0,2
320400.0,3893.8999999999996,3,3,0,3,0,5,0,1
321300.0,4177.099999999999,3,1,0,4,0,6,0,2
322200.0,4802.099999999999,5,1,0,3,0,7,0,2
323100.0,5066.7,3,1,1,3,0,7,0,3
324000.0,4737.6,2,1,1,5,0,5,0,4
324900.0,4492.6,3,1,1,6,0,5,0,3
325800.0,4872.9,3,1,1,6,0,6,0,3
326700.0,6216.3,3,1,1,6,0,8,0,4
327600.0,6937.8,4,0,2,6,0,8,0,5
328500.0,6135.199999999999,4,0,2,7,0,7,0,4
329400.0,5938.6,7,0,2,6,0,5,0,4
330300.0,5485.2,5,0,2,6,0,5,0,4
331200.0,4662.9,6,0,2,7,0,4,0,3
332100.0,6013.3,8,1,3,5,0,4,0,4
333000.0,6625.8,8,2,1,4,0,4,0,6
333900.0,5517.4,6,1,1,6,0,5,0,4
334800.0,5128.5,6,0,1,5,0,5,0,4
335700.0,4615.1,7,0,2,6,0,4,0,3
336600.0,4247.5,5,0,2,4,0,4,0,3
337500.0,3843.2,5,0,1,4,0,4,0,3
338400.0,3496.3999999999996,3,0,1,4,0,4,0,3
339300.0,3404.9999999999995,5,0,1,5,0,3,0,3
340200.0,4380.9,3,0,2,5,0,4,0,4
341100.0,3762.3,2,0,1,6,0,3,0,4
342000.0,2917.8999999999996,3,0,1,6,0,3,0,2
342900.0,3675.3,3,0,1,8,2,5,0,0
343800.0,2467.9,2,0,1,8,2,2,0,0
344700.0,3986.7,1,0,1,8,4,3,0,1
345600.0,2920.8,1,0,0,8,3,2,0,1
346500.0,3746.7,1,0,0,8,5,3,0,0
347400.0,3734.0000000000005,1,0,0,8,6,2,0,0
348300.0,3364.0,2,0,1,8,4,2,0,0
349200.0,3475.4,1,0,1,8,5,1,0,0
350100.0,3444.4000000000005,2,0,1,7,4,2,0,0
351000.0,3703.6000000000004,1,1,0,8,5,2,0,0
351900.0,3687.0,1,1,0,6,5,2,0,0
352800.0,3657.2,1,1,0,8,4,2,0,1
353700.0,3235.1,0,1,0,8,2,4,0,1
354600.0,3259.4,0,1,0,8,3,3,0,1
355500.0,2743.5,1,1,0,7,2,2,0,1
356400.0,3643.8999999999996,0,1,0,7,2,3,0,3
357300.0,2867.1,0,1,1,8,2,2,0,1
358200.0,5179.1,0,1,3,8,4,6,0,0
359100.0,3696.6,1,1,3,7,2,3,0,0
360000.0,3081.4,1,1,2,8,2,2,0,0
360900.0,4050.0,2,1,3,6,2,1,0,2
361800.0,4090.3,0,0,3,7,2,6,0,0
362700.0,3175.4,2,0,3,8,2,2,0,0
363600.0,3531.7000000000003,2,0,4,7,2,2,0,0
364500.0,3405.2,5,0,3,5,2,1,0,0
365400.0,3669.8,5,0,0,8,2,3,0,1
366300.0,3744.2000000000003,5,0,0,8,1,3,0,2
367200.0,2983.3,5,0,0,7,1,2,0,1
368100.0,2488.7,5,0,0,6,1,2,0,0
369000.0,2797.7,5,0,1,5,1,2,0,0
369900.0,2640.9,5,0,1,3,1,2,0,0
370800.0,3005.1,5,0,2,5,1,2,0,0
371700.0,2821.8999999999996,7,0,1,7,1,1,0,0
372600.0,4338.5,8,3,2,6,1,1,0,0
373500.0,4117.400000000001,7,3,1,6,1,2,0,0
374400.0,4168.6,7,3,1,6,1,2,0,0
375300.0,3715.2999999999997,6,3,1,7,1,1,0,0
376200.0,5177.0,8,3,3,6,1,2,0,0
377100.0,4738.4,8,3,2,5,0,3,0,0
378000.0,5502.200000000001,8,6,2,7,0,2,0,0
378900.0,4452.8,8,3,4,5,0,1,0,0
379800.0,4641.700000000001,8,3,4,6,0,1,0,0
380700.0,7018.499999999999,8,3,6,8,0,3,1,0
381600.0,5826.4,6,3,4,8,1,4,0,0
382500.0,4697.7,8,3,3,5,0,2,0,0
383400.0,4267.099999999999,7,3,4,5,0,1,0,0
384300.0,3837.1,6,3,3,6,0,1,0,0
385200.0,2917.7999999999997,6,3,2,4,0,0,0,0
386100.0,2816.3,7,2,2,6,0,0,0,0
387000.0,3799.8,7,2,1,8,0,3,0,0
387900.0,2651.8,6,2,2,6,0,0,0,0
388800.0,2923.1,4,2,2,3,0,2,0,0
389700.0,3812.6,4,2,3,5,0,3,0,0
390600.0,3764.2,5,2,3,7,0,2,0,0
391500.0,4148.799999999999,5,2,3,7,0,3,0,0
392400.0,3579.9000000000005,6,2,2,5,0,2,0,0
393300.0,3547.0,6,2,2,4,0,2,0,0
394200.0,2832.3,5,2,2,2,0,1,0,0
395100.0,2973.7,7,1,2,3,0,1,0,0
396000.0,2872.9,6,1,1,3,0,2,0,0
396900.0,2790.6,3,1,2,2,0,3,0,0
397800.0,2299.9,2,1,2,3,0,2,0,0
398700.0,2815.8,3,1,2,2,0,3,0,0
399600.0,1993.6000000000004,4,1,1,2,0,1,0,0
400500.0,1533.5,2,0,1,2,0,2,0,0
401400.0,2831.1,2,0,3,3,0,4,0,0
402300.0,3770.5999999999995,2,0,4,2,0,6,0,0
403200.0,2909.3,1,0,3,1,0,5,0,0
404100.0,2513.0,2,0,2,3,0,4,0,0
405000.0,2524.4,1,0,2,6,0,4,0,0
405900.0,4112.4,3,0,2,4,0,8,0,0
406800.0,4666.6,6,0,3,3,0,8,0,0
407700.0,3586.2,2,0,3,3,0,7,0,0
408600.0,3969.0,5,0,2,4,0,8,0,0
409500.0,3272.9000000000005,4,0,1,4,0,7,0,0
410400.0,3254.8,4,0,2,4,0,6,0,0
411300.0,3975.3,2,0,3,4,0,8,0,0
412200.0,4151.8,1,0,4,3,0,8,0,0
413100.0,4438.8,3,0,5,1,0,8,0,0
414000.0,4376.099999999999,5,0,4,3,0,8,0,0
414900.0,3033.2,3,0,0,4,0,8,0,0
415800.0,3567.8,4,0,2,1,0,8,0,0
416700.0,2195.8,6,0,0,1,0,5,0,0
417600.0,2191.6,6,0,0,1,0,5,0,0
418500.0,1961.3000000000002,5,0,0,2,0,4,0,0
419400.0,3155.3,5,0,3,2,0,5,0,0
420300.0,2157.2,4,0,0,6,0,4,0,0
421200.0,1501.7,4,0,0,2,0,3,0,0
422100.0,1132.8,4,0,0,2,0,2,0,0
423000.0,1069.9,6,0,0,2,0,1,0,0
423900.0,1090.9,2,0,1,4,0,1,0,0
424800.0,1405.3,3,0,0,7,0,2,0,0
425700.0,1283.5,4,0,0,3,0,2,0,0
426600.0,1227.4,2,0,0,6,0,2,0,0
427500.0,1353.1,3,0,0,6,0,2,0,0
428400.0,1896.8999999999999,2,0,1,7,0,3,0,0
429300.0,1241.7,2,0,1,6,0,1,0,0
430200.0,1690.7,2,0,1,8,0,2,0,0
431100.0,1964.7,2,0,1,8,1,1,0,0
432000.0,1816.1000000000001,2,0,1,6,1,1,0,0
432900.0,2736.6000000000004,5,0,0,8,2,2,0,0
433800.0,2311.5,4,0,0,7,2,1,0,0
434700.0,3588.0000000000005,3,0,0,8,3,4,0,0
435600.0,2670.5,2,0,0,7,2,3,0,0
436500.0,2374.7999999999997,2,0,0,8,2,2,0,0
437400.0,3832.9,0,0,1,8,4,3,0,0
438300.0,3094.4999999999995,1,0,1,6,3,2,0,0
439200.0,3631.3,2,0,0,6,3,3,0,1
440100.0,1923.8000000000002,0,0,0,5,2,2,0,0
441000.0,1082.1999999999998,0,0,0,4,1,1,0,0
441900.0,1158.9,1,0,0,5,0,2,0,0
442800.0,1033.6,0,0,0,6,0,2,0,0
443700.0,2504.8999999999996,2,0,1,6,0,3,0,1
444600.0,1698.1,2,0,0,6,0,3,0,0
445500.0,2125.7,2,0,2,6,0,1,0,1
446400.0,1822.9,2,0,0,6,0,2,0,1
447300.0,1608.7999999999997,2,0,1,8,0,1,0,0
448200.0,2053.8,2,0,0,7,0,1,0,2
449100.0,2841.7,3,0,1,7,0,2,0,2
450000.0,2654.3,2,0,1,5,0,4,0,1
450900.0,1836.4,1,0,1,4,0,2,0,1
451800.0,3403.1,3,0,2,4,0,5,0,1
452700.0,3664.2,2,0,4,5,0,4,0,1
453600.0,3743.2,2,0,4,3,0,5,0,1
454500.0,3752.4000000000005,0,0,4,5,0,6,0,1
455400.0,2816.6000000000004,1,0,4,5,0,2,0,1
456300.0,2758.4,2,0,5,3,0,2,0,0
457200.0,3690.1,4,0,4,4,0,5,0,0
458100.0,2377.1,3,0,4,5,0,1,0,0
459000.0,2141.5,4,0,3,2,0,1,0,0
